,all star,death date,death year,experience,first year,games,last year,link,name
2491,0,1955-11-05,1955,1,1912,4,1912,/players/g/gregofr01.shtml,Frank Gregory
2492,0,1955-10-27,1955,21,1891,485,1914,/players/g/griffcl01.shtml,Clark Griffith
2493,0,1955-02-10,1955,1,1913,1,1913,/players/h/hartrra01.shtml,Ray Hartranft
2494,6,1955-06-22,1955,14,1933,1364,1947,/players/h/hayesfr01.shtml,Frankie Hayes
2495,0,1955-03-18,1955,1,1915,43,1915,/players/h/helfrty01.shtml,Ty Helfrich
2496,0,1955-07-22,1955,1,1919,1,1919,/players/h/heniola01.shtml,Lafayette Henion
2497,0,1955-09-20,1955,2,1896,17,1897,/players/h/hermaar01.shtml,Art Herman
2498,0,1955-03-19,1955,2,1918,11,1919,/players/h/hovlied01.shtml,Ed Hovlik
2499,0,1955-08-25,1955,3,1923,26,1926,/players/h/hudgeji01.shtml,Jimmy Hudgens
2500,0,1955-10-09,1955,4,1901,350,1906,/players/j/jacksji01.shtml,Jim Jackson
2501,0,1955-11-19,1955,1,1918,29,1918,/players/j/jacobot01.shtml,Otto Jacobs
2502,0,1955-05-31,1955,1,1884,34,1884,/players/j/joneshe01.shtml,Henry Jones
2503,0,1955-02-25,1955,2,1924,25,1925,/players/k/kampik01.shtml,Ike Kamp
2504,0,1955-06-18,1955,4,1898,50,1902,/players/k/katolja01.shtml,Jack Katoll
2505,0,1955-06-06,1955,1,1899,76,1899,/players/k/kellemi01.shtml,Mike Kelley
2506,0,1955-10-05,1955,2,1920,54,1921,/players/l/lambly01.shtml,Lyman Lamb
2507,0,1955-10-13,1955,4,1915,75,1920,/players/l/learfr01.shtml,Fred Lear
2508,0,1955-03-28,1955,2,1884,42,1885,/players/l/lynchto01.shtml,Tom Lynch
2509,0,1955-07-12,1955,1,1911,3,1911,/players/m/mcgeeda01.shtml,Dan McGeehan
2510,0,1955-12-23,1955,1,1913,1,1913,/players/m/mcmanjo01.shtml,Joe McManus
2511,0,1955-11-03,1955,1,1913,1,1913,/players/m/merrijo01.shtml,John Merritt
2512,0,1955-06-29,1955,2,1915,42,1917,/players/m/milanho01.shtml,Horace Milan
2513,0,1955-06-16,1955,3,1887,83,1890,/players/m/morrimi01.shtml,Mike Morrison
2514,0,1955-01-18,1955,1,1921,1,1921,/players/m/morriph01.shtml,Phil Morrison
2515,0,1955-11-22,1955,16,1900,1496,1915,/players/m/murphda02.shtml,Danny Murphy
2516,0,1955-10-18,1955,6,1922,110,1933,/players/m/murrage01.shtml,George Murray
2517,0,1955-02-15,1955,7,1930,268,1940,/players/n/nelsoly01.shtml,Lynn Nelson
2518,0,1955-08-02,1955,1,1904,8,1904,/players/o/o'neipe01.shtml,Peaches O'Neill
2519,0,1955-12-22,1955,1,1908,34,1908,/players/o/o'rouqu01.shtml,Queenie O'Rourke
2520,0,1955-09-01,1955,1,1936,3,1936,/players/o/oglesji01.shtml,Jim Oglesby
2521,0,1955-08-24,1955,2,1909,18,1910,/players/r/raleijo01.shtml,John Raleigh
2522,0,1955-05-03,1955,1,1907,97,1907,/players/r/randane01.shtml,Newt Randall
2523,0,1955-03-04,1955,4,1904,52,1910,/players/r/reisldo01.shtml,Doc Reisling
2524,0,1955-03-27,1955,6,1903,282,1910,/players/r/rothfr01.shtml,Frank Roth
2525,0,1955-07-30,1955,1,1911,18,1911,/players/r/rowanda01.shtml,Dave Rowan
2526,0,1955-09-03,1955,1,1913,1,1913,/players/s/schweha01.shtml,Hal Schwenk
2527,0,1955-07-20,1955,1,1915,5,1915,/players/s/shannjo01.shtml,Joe Shannon
2528,0,1955-09-16,1955,1,1914,1,1914,/players/s/shermda01.shtml,Dan Sherman
2529,0,1955-08-03,1955,2,1924,44,1925,/players/s/shirlmu01.shtml,Mule Shirley
2530,0,1955-11-30,1955,11,1928,1200,1938,/players/s/stonejo01.shtml,John Stone
2531,0,1955-07-12,1955,2,1903,31,1904,/players/s/stovaje01.shtml,Jesse Stovall
2532,0,1955-02-10,1955,2,1905,105,1906,/players/s/strobal01.shtml,Allie Strobel
2533,0,1955-03-19,1955,1,1894,1,1894,/players/s/stultge01.shtml,George Stultz
2534,0,1955-03-13,1955,1,1914,1,1914,/players/s/sweenbu01.shtml,Buck Sweeney
2535,0,1955-11-23,1955,2,1935,24,1937,/players/t/taubyfr01.shtml,Fred Tauby
2536,0,1955-07-12,1955,4,1890,438,1893,/players/t/tayloha01.shtml,Harry Taylor
2537,0,1955-02-15,1955,1,1912,2,1912,/players/t/tennato01.shtml,Tom Tennant
2538,0,1955-02-06,1955,6,1917,104,1925,/players/t/thormha01.shtml,Hank Thormahlen
2539,0,1955-02-23,1955,1,1908,4,1908,/players/t/tozerbi01.shtml,Bill Tozer
2540,0,1955-03-13,1955,2,1912,2,1914,/players/v/vernojo01.shtml,Joe Vernon
2541,0,1955-12-06,1955,21,1897,2794,1917,/players/w/wagneho01.shtml,Honus Wagner
2542,0,1955-09-27,1955,1,1912,1,1912,/players/w/waldefr01.shtml,Fred Walden
2543,0,1955-12-09,1955,12,1919,1359,1930,/players/w/walkecu01.shtml,Curt Walker
2544,0,1955-01-26,1955,1,1914,57,1914,/players/w/walshau01.shtml,Austin Walsh
2545,0,1955-12-08,1955,1,1905,1,1905,/players/w/washebu01.shtml,Buck Washer
2546,0,1955-09-04,1955,14,1887,554,1901,/players/w/weyhigu01.shtml,Gus Weyhing
2547,0,1955-01-22,1955,6,1901,172,1906,/players/w/wickebo01.shtml,Bob Wicker
2548,0,1955-05-18,1955,1,1903,2,1903,/players/w/woodha01.shtml,Harry Wood
2549,0,1955-11-04,1955,22,1890,918,1911,/players/y/youngcy01.shtml,Cy Young
2550,0,1956-05-07,1956,2,1909,16,1910,/players/a/atkinto01.shtml,Tommy Atkins
2551,0,1956-06-28,1956,1,1914,4,1914,/players/b/baichgr01.shtml,Grover Baichley
2552,0,1956-04-10,1956,12,1899,1463,1910,/players/b/beaumgi01.shtml,Ginger Beaumont
2553,0,1956-03-06,1956,2,1913,127,1914,/players/b/bergejo01.shtml,Joe Berger
2554,0,1956-02-14,1956,1,1921,2,1921,/players/b/bishobi02.shtml,Bill Bishop
2555,0,1956-04-26,1956,3,1905,95,1909,/players/b/blankcl01.shtml,Cliff Blankenship
2556,0,1956-04-10,1956,1,1912,1,1912,/players/b/bradybi01.shtml,Bill Brady
2557,0,1956-04-20,1956,1,1914,1,1914,/players/b/brenesa01.shtml,Sam Brenegan
2558,0,1956-09-10,1956,7,1920,790,1928,/players/b/browned02.shtml,Eddie Brown
2559,0,1956-11-22,1956,2,1925,174,1926,/players/c/carlyro01.shtml,Roy Carlyle
2560,0,1956-01-07,1956,1,1920,3,1920,/players/c/clairda01.shtml,Davey Claire
2561,0,1956-07-26,1956,1,1902,12,1902,/players/c/clarkda03.shtml,Dad Clark
2562,0,1956-04-18,1956,2,1918,33,1919,/players/d/davidcl01.shtml,Claude Davidson
2563,0,1956-02-19,1956,7,1909,498,1919,/players/d/demmira01.shtml,Ray Demmitt
2564,0,1956-03-07,1956,1,1916,1,1916,/players/d/desjash01.shtml,Shorty Des Jardien
2565,0,1956-12-17,1956,1,1912,5,1912,/players/d/doddon01.shtml,Ona Dodd
2566,0,1956-05-04,1956,6,1902,131,1909,/players/d/dornegu01.shtml,Gus Dorner
2567,0,1956-10-13,1956,5,1915,77,1919,/players/d/dumonge01.shtml,George Dumont
2568,0,1956-08-14,1956,1,1901,1,1901,/players/d/dupeefr01.shtml,Frank Dupee
2569,0,1956-06-22,1956,1,1915,1,1915,/players/f/forsyed01.shtml,Ed Forsyth
2570,0,1956-08-24,1956,10,1906,252,1915,/players/f/frommar01.shtml,Art Fromme
2571,0,1956-09-20,1956,2,1955,52,1956,/players/g/gastato01.shtml,Tom Gastall
2572,0,1956-10-04,1956,3,1897,197,1899,/players/g/gettmja01.shtml,Jake Gettman
2573,0,1956-07-10,1956,3,1925,68,1927,/players/g/giardjo01.shtml,Joe Giard
2574,0,1956-05-05,1956,2,1905,81,1906,/players/g/godwijo01.shtml,John Godwin
2575,0,1956-04-03,1956,3,1909,110,1911,/players/g/graydo01.shtml,Dolly Gray
2576,0,1956-09-11,1956,1,1918,1,1918,/players/h/herrmma01.shtml,Marty Herrmann
2577,0,1956-03-01,1956,9,1935,266,1948,/players/h/heussed01.shtml,Ed Heusser
2578,0,1956-12-27,1956,2,1920,18,1921,/players/h/hilleho02.shtml,Hob Hiller
2579,0,1956-11-14,1956,1,1903,1,1903,/players/h/hilleed01.shtml,Ed Hilley
2580,0,1956-02-08,1956,1,1907,21,1907,/players/h/hittro01.shtml,Roy Hitt
2581,0,1956-03-10,1956,14,1903,1194,1916,/players/h/hofmaso01.shtml,Solly Hofman
2582,0,1956-02-13,1956,2,1903,2,1904,/players/h/holmefr01.shtml,Fred Holmes
2583,0,1956-01-26,1956,2,1912,25,1915,/players/h/howarda01.shtml,Dave Howard
2584,0,1956-12-24,1956,5,1905,536,1909,/players/h/howarde01.shtml,Del Howard
2585,0,1956-05-22,1956,13,1898,458,1910,/players/h/howelha01.shtml,Harry Howell
2586,0,1956-02-08,1956,13,1900,410,1913,/players/h/hugheto01.shtml,Tom Hughes
2587,0,1956-11-09,1956,1,1883,1,1883,/players/h/huntele01.shtml,Lem Hunter
2588,0,1956-06-15,1956,1,1911,136,1911,/players/i/ingersc01.shtml,Scotty Ingerton
2589,0,1956-10-22,1956,1,1933,10,1933,/players/j/jacksjo02.shtml,John Jackson
2590,0,1956-11-03,1956,2,1923,5,1932,/players/j/jonesjo02.shtml,John Jones
2591,0,1956-07-25,1956,1,1925,14,1925,/players/k/kanejo02.shtml,John Kane
2592,0,1956-03-04,1956,1,1919,1,1919,/players/k/kellifr01.shtml,Frank Kelliher
2593,0,1956-05-03,1956,1,1915,6,1915,/players/k/kolseka01.shtml,Karl Kolseth
2594,0,1956-11-20,1956,1,1924,1,1924,/players/k/kuhnbu01.shtml,Bub Kuhn
2595,0,1956-10-31,1956,1,1890,7,1890,/players/l/leighjo01.shtml,John Leighton
2596,0,1956-02-25,1956,3,1911,217,1915,/players/l/lewisja01.shtml,Jack Lewis
2597,0,1956-07-13,1956,4,1906,90,1909,/players/l/liebhgl01.shtml,Glenn Liebhardt
2598,0,1956-02-23,1956,1,1901,1,1901,/players/l/loospe01.shtml,Pete Loos
2599,0,1956-02-08,1956,11,1886,724,1896,/players/m/mackco01.shtml,Connie Mack
2600,0,1956-09-06,1956,1,1911,13,1911,/players/m/magnest01.shtml,Stubby Magner
2601,0,1956-12-12,1956,1,1908,15,1908,/players/m/malarbi01.shtml,Bill Malarkey
2602,0,1956-09-24,1956,1,1913,3,1913,/players/m/marbewa01.shtml,Walt Marbet
2603,0,1956-01-10,1956,5,1896,403,1901,/players/m/mcbrial01.shtml,Algie McBride
2604,0,1956-01-28,1956,10,1895,989,1904,/players/m/mccorba01.shtml,Barry McCormick
2605,0,1956-11-01,1956,2,1915,27,1916,/players/m/mckenli01.shtml,Limb McKenry
2606,0,1956-09-25,1956,1,1902,4,1902,/players/m/mcmakjo01.shtml,John McMakin
2607,0,1956-03-02,1956,16,1907,1638,1926,/players/m/merklfr01.shtml,Fred Merkle
2608,0,1956-10-30,1956,1,1938,13,1938,/players/m/midkidi01.shtml,Dick Midkiff
2609,0,1956-03-01,1956,1,1911,3,1911,/players/m/millewa03.shtml,Walt Miller
2610,0,1956-08-12,1956,2,1909,47,1911,/players/m/millewa01.shtml,Warren Miller
2611,0,1956-01-22,1956,1,1916,13,1916,/players/m/mittera01.shtml,Ralph Mitterling
2612,0,1956-06-19,1956,1,1921,60,1921,/players/m/monrojo01.shtml,John Monroe
2613,0,1956-12-06,1956,2,1904,118,1905,/players/m/mulliji01.shtml,Jim Mullen
2614,0,1956-02-11,1956,1,1905,1,1905,/players/m/myersjo01.shtml,Joseph Myers
2615,0,1956-10-26,1956,4,1910,39,1913,/players/n/nelsore01.shtml,Red Nelson
2616,0,1956-04-18,1956,1,1908,53,1908,/players/o/o'roupa01.shtml,Patsy O'Rourke
2617,0,1956-03-05,1956,2,1936,184,1937,/players/o/ogrodbr01.shtml,Bruce Ogrodowski
2618,0,1956-05-06,1956,2,1904,8,1908,/players/o/ostdiha01.shtml,Harry Ostdiek
2619,0,1956-06-02,1956,2,1943,10,1944,/players/p/paristo01.shtml,Tony Parisse
2620,0,1956-11-27,1956,1,1956,23,1956,/players/p/peetech01.shtml,Charlie Peete
2621,0,1956-07-18,1956,1,1912,13,1912,/players/p/perryha01.shtml,Hank Perry
2622,0,1956-04-16,1956,4,1930,187,1936,/players/p/puccige01.shtml,George Puccinelli
2623,0,1956-04-09,1956,1,1911,1,1911,/players/q/quinnjo03.shtml,John Quinn
2624,0,1956-09-04,1956,11,1909,286,1923,/players/r/raganpa01.shtml,Pat Ragan
2625,0,1956-04-03,1956,1,1923,1,1923,/players/r/roecl01.shtml,Clay Roe
2626,0,1956-09-18,1956,1,1910,1,1910,/players/r/rutheji01.shtml,Jim Rutherford
2627,0,1956-07-09,1956,2,1912,166,1913,/players/r/ryanbu01.shtml,Buddy Ryan
2628,0,1956-05-27,1956,1,1924,1,1924,/players/s/salefr01.shtml,Freddy Sale
2629,0,1956-10-22,1956,8,1887,390,1906,/players/s/scheifr01.shtml,Frank Scheibeck
2630,0,1956-02-17,1956,13,1894,1612,1906,/players/s/selbaki01.shtml,Kip Selbach
2631,0,1956-07-30,1956,1,1927,1,1927,/players/s/sewelto01.shtml,Tommy Sewell
2632,0,1956-11-30,1956,1,1928,1,1928,/players/s/sheajo01.shtml,John Shea
2633,0,1956-08-05,1956,3,1914,23,1916,/players/s/siglipa01.shtml,Paddy Siglin
2634,3,1956-05-26,1956,20,1924,2215,1944,/players/s/simmoal01.shtml,Al Simmons
2635,0,1956-05-10,1956,10,1899,1300,1908,/players/s/slaglji01.shtml,Jimmy Slagle
2636,0,1956-09-12,1956,3,1913,143,1919,/players/s/sloanto01.shtml,Tod Sloan
2637,0,1956-03-20,1956,1,1906,19,1906,/players/s/smithed03.shtml,Ed Smith
2638,0,1956-10-07,1956,1,1898,4,1898,/players/s/stoucto01.shtml,Tom Stouch
2639,0,1956-03-14,1956,5,1919,77,1931,/players/s/stylele01.shtml,Lena Styles
2640,0,1956-06-02,1956,4,1905,255,1909,/players/s/sullide02.shtml,Denny Sullivan
2641,0,1956-09-22,1956,15,1894,507,1911,/players/t/tanneje01.shtml,Jesse Tannehill
2642,0,1956-08-07,1956,1,1905,4,1905,/players/t/tatehu01.shtml,Hughie Tate
2643,0,1956-04-05,1956,1,1924,26,1924,/players/t/tayloto01.shtml,Tommy Taylor
2644,0,1956-06-03,1956,11,1915,498,1925,/players/w/waltero01.shtml,Roxy Walters
2645,0,1956-08-31,1956,1,1931,38,1931,/players/w/wattfr01.shtml,Frank Watt
2646,0,1956-01-31,1956,9,1912,1254,1920,/players/w/weavebu01.shtml,Buck Weaver
2647,0,1956-07-02,1956,5,1918,79,1922,/players/w/wilkiro01.shtml,Roy Wilkinson
2648,0,1957-01-06,1957,9,1897,855,1910,/players/a/abbated01.shtml,Ed Abbaticchio
2649,0,1957-06-18,1957,4,1913,49,1917,/players/a/allismi01.shtml,Milo Allison
2650,0,1957-11-08,1957,7,1909,180,1918,/players/a/anderfr01.shtml,Fred Anderson
2651,0,1957-03-22,1957,1,1915,28,1915,/players/b/babinch01.shtml,Charlie Babington
2652,0,1957-04-05,1957,1,1904,2,1904,/players/b/baderar01.shtml,Art Bader
2653,0,1957-08-15,1957,6,1926,64,1937,/players/b/baeched01.shtml,Ed Baecht
2654,0,1957-10-15,1957,7,1907,502,1913,/players/b/ballne01.shtml,Neal Ball
2655,0,1957-09-25,1957,1,1915,17,1915,/players/b/beckema01.shtml,Marty Becker
2656,0,1957-10-30,1957,7,1906,205,1916,/players/b/beebefr01.shtml,Fred Beebe
2657,0,1957-02-22,1957,1,1924,2,1924,/players/b/begleji01.shtml,Jim Begley
2658,0,1957-01-22,1957,3,1921,43,1923,/players/b/behanpe01.shtml,Petie Behan
2659,0,1957-11-21,1957,2,1918,10,1921,/players/m/morribu01.shtml,Bugs Bennett
2660,0,1957-05-12,1957,2,1928,39,1931,/players/b/bennefr02.shtml,Fred Bennett
2661,0,1957-04-22,1957,9,1911,251,1919,/players/b/benzjo01.shtml,Joe Benz
2662,0,1957-12-21,1957,4,1911,285,1915,/players/b/berghma01.shtml,Marty Berghammer
2663,0,1957-06-24,1957,2,1903,15,1904,/players/b/burnsja01.shtml,Jack Burns
2664,0,1957-09-15,1957,10,1936,343,1945,/players/b/butchma01.shtml,Max Butcher
2665,0,1957-11-01,1957,1,1925,3,1925,/players/c/caldwch01.shtml,Charlie Caldwell
2666,0,1957-10-06,1957,4,1905,70,1909,/players/c/campbbi01.shtml,Billy Campbell
2667,0,1957-02-16,1957,1,1938,52,1938,/players/c/clarkca01.shtml,Cap Clark
2668,0,1957-11-08,1957,4,1895,92,1905,/players/c/connojo03.shtml,Joe Connor
2669,0,1957-04-15,1957,14,1906,460,1920,/players/c/coombja01.shtml,Jack Coombs
2670,0,1957-10-06,1957,1,1905,1,1905,/players/c/cooneph01.shtml,Phil Cooney
2671,0,1957-01-07,1957,1,1906,6,1906,/players/c/cristch01.shtml,Ches Crist
2672,0,1957-12-12,1957,1,1909,3,1909,/players/d/dalyge01.shtml,George Daly
2673,0,1957-08-21,1957,1,1915,16,1915,/players/d/damraha01.shtml,Harry Damrau
2674,0,1957-05-17,1957,1,1901,2,1901,/players/d/deegadu01.shtml,Dummy Deegan
2675,0,1957-11-28,1957,2,1911,43,1912,/players/d/donneed01.shtml,Ed Donnelly
2676,0,1957-12-05,1957,3,1889,49,1892,/players/f/fersoal01.shtml,Alex Ferson
2677,0,1957-12-26,1957,3,1899,30,1904,/players/f/flemito01.shtml,Tom Fleming
2678,0,1957-11-19,1957,11,1884,243,1902,/players/f/foremfr01.shtml,Frank Foreman
2679,0,1957-01-06,1957,1,1922,7,1922,/players/g/gallagi01.shtml,Gil Gallagher
2680,0,1957-01-09,1957,3,1916,40,1921,/players/g/gleasbi03.shtml,Billy Gleason
2681,0,1957-08-25,1957,3,1919,185,1921,/players/g/griffiv01.shtml,Ivy Griffin
2682,0,1957-03-02,1957,1,1888,2,1888,/players/h/hafnefr01.shtml,Frank Hafner
2683,0,1957-09-02,1957,2,1943,11,1944,/players/h/hanskdo01.shtml,Don Hanski
2684,0,1957-08-14,1957,8,1911,416,1921,/players/h/hendrti01.shtml,Tim Hendryx
2685,0,1957-10-09,1957,11,1921,740,1931,/players/h/henlibu01.shtml,Butch Henline
2686,0,1957-05-20,1957,1,1925,7,1925,/players/h/hutsoro01.shtml,Roy Hutson
2687,0,1957-12-04,1957,4,1933,376,1936,/players/j/jordaji01.shtml,Jimmy Jordan
2688,0,1957-05-06,1957,3,1927,21,1930,/players/j/juddra01.shtml,Ralph Judd
2689,0,1957-09-09,1957,6,1906,167,1911,/players/k/kargeed01.shtml,Ed Karger
2690,0,1957-12-10,1957,2,1944,17,1945,/players/k/kleinha01.shtml,Hal Kleine
2691,0,1957-06-04,1957,2,1911,87,1912,/players/k/krichpa01.shtml,Paul Krichell
2692,0,1957-02-20,1957,5,1922,122,1929,/players/l/leverdi01.shtml,Dixie Leverett
2693,0,1957-07-03,1957,20,1914,559,1935,/players/l/luquedo01.shtml,Dolf Luque
2694,0,1957-03-10,1957,8,1912,245,1919,/players/m/mayerer01.shtml,Erskine Mayer
2695,0,1957-01-31,1957,1,1922,12,1922,/players/m/maynach01.shtml,Chick Maynard
2696,0,1957-02-08,1957,1,1916,54,1916,/players/m/mcelwle01.shtml,Lee McElwee
2697,0,1957-03-31,1957,3,1913,113,1917,/players/m/meyerbi01.shtml,Billy Meyer
2698,0,1957-03-20,1957,3,1909,105,1913,/players/m/midkiez01.shtml,Ezra Midkiff
2699,0,1957-09-09,1957,1,1902,1,1902,/players/m/millebi01.shtml,Bill Miller
2700,0,1957-02-19,1957,1,1905,9,1905,/players/m/munsore01.shtml,Red Munson
2701,0,1957-12-03,1957,2,1911,87,1916,/players/n/nessja01.shtml,Jack Ness
2702,0,1957-03-12,1957,4,1913,45,1920,/players/n/niehadi01.shtml,Dick Niehaus
2703,0,1957-12-17,1957,15,1934,399,1948,/players/o/osterfr01.shtml,Fritz Ostermueller
2704,0,1957-04-15,1957,5,1923,271,1927,/players/p/padgeer01.shtml,Ernie Padgett
2705,0,1957-10-22,1957,1,1914,23,1914,/players/p/pezolla01.shtml,Larry Pezold
2706,0,1957-06-11,1957,3,1901,371,1905,/players/r/raymefr01.shtml,Fred Raymer
2707,0,1957-12-24,1957,1,1919,1,1919,/players/r/reillha01.shtml,Hal Reilly
2708,0,1957-04-18,1957,1,1915,3,1915,/players/r/reinewa01.shtml,Wally Reinecker
2709,0,1957-02-24,1957,1,1911,2,1911,/players/r/reisibu01.shtml,Bugs Reisigl
2710,0,1957-06-10,1957,4,1901,269,1907,/players/r/rohege01.shtml,George Rohe
2711,0,1957-10-08,1957,1,1894,3,1894,/players/r/russepa01.shtml,Paul Russell
2712,0,1957-01-17,1957,2,1915,26,1916,/players/s/sawyeca01.shtml,Carl Sawyer
2713,0,1957-04-15,1957,5,1913,93,1917,/players/s/schauru01.shtml,Rube Schauer
2714,0,1957-06-01,1957,6,1914,220,1919,/players/s/schnepe01.shtml,Pete Schneider
2715,0,1957-04-07,1957,9,1909,317,1917,/players/s/scottji01.shtml,Jim Scott
2716,0,1957-06-10,1957,1,1920,3,1920,/players/s/slappjo01.shtml,John Slappey
2717,0,1957-01-17,1957,1,1904,1,1904,/players/s/stantto01.shtml,Tom Stanton
2718,0,1957-01-19,1957,1,1915,35,1915,/players/s/stranla01.shtml,Larry Strands
2719,0,1957-04-18,1957,3,1928,308,1931,/players/s/sweenbi03.shtml,Bill Sweeney
2720,0,1957-07-29,1957,15,1924,1229,1938,/players/t/theveto01.shtml,Tommy Thevenow
2721,0,1957-09-12,1957,1,1912,1,1912,/players/t/thompho01.shtml,Homer Thompson
2722,0,1957-06-29,1957,1,1904,13,1904,/players/v/vanbude01.shtml,Deacon Van Buren
2723,0,1957-06-15,1957,1,1923,33,1923,/players/w/waderi01.shtml,Rip Wade
2724,0,1957-06-20,1957,3,1916,29,1923,/players/w/warmocy01.shtml,Cy Warmoth
2725,0,1957-07-25,1957,9,1919,738,1927,/players/w/welchfr01.shtml,Frank Welch
2726,0,1957-06-26,1957,1,1920,1,1920,/players/w/whelato01.shtml,Tom Whelan
2727,0,1957-11-27,1957,1,1895,3,1895,/players/w/whitede02.shtml,Deke White
2728,0,1957-06-05,1957,2,1908,21,1909,/players/w/wilsope01.shtml,Pete Wilson
2729,0,1957-11-27,1957,1,1923,3,1923,/players/w/wolfech01.shtml,Chuck Wolfe
2730,0,1958-09-26,1958,3,1911,34,1915,/players/a/aitchra01.shtml,Raleigh Aitchison
2731,0,1958-03-29,1958,12,1904,847,1918,/players/a/archeji01.shtml,Jimmy Archer
2732,0,1958-01-23,1958,2,1924,12,1925,/players/b/baldwha01.shtml,Harry Baldwin
2733,0,1958-07-24,1958,9,1919,205,1928,/players/b/barnevi01.shtml,Virgil Barnes
2734,0,1958-07-26,1958,1,1918,1,1918,/players/b/bernhwa01.shtml,Walter Bernhardt
2735,0,1958-09-27,1958,4,1942,133,1946,/players/b/berryjo03.shtml,Joe Berry
2736,0,1958-05-20,1958,1,1892,17,1892,/players/b/birdfr01.shtml,Frank Bird
2737,0,1958-03-17,1958,1,1902,5,1902,/players/b/blewebo01.shtml,Bob Blewett
2738,0,1958-07-28,1958,13,1921,1615,1933,/players/b/bluelu01.shtml,Lu Blue
2739,0,1958-06-23,1958,9,1912,63,1926,/players/b/boehlge01.shtml,George Boehler
2740,0,1958-08-01,1958,8,1922,356,1932,/players/b/booneik01.shtml,Ike Boone
2741,0,1958-12-24,1958,1,1926,1,1926,/players/b/boyleji01.shtml,Jim Boyle
2742,0,1958-10-07,1958,3,1908,32,1915,/players/b/brandch01.shtml,Chick Brandom
2743,0,1958-08-23,1958,1,1929,3,1929,/players/b/breckbi01.shtml,Bill Breckinridge
2744,0,1958-03-16,1958,10,1915,193,1924,/players/c/cadorle01.shtml,Leon Cadore
2745,0,1958-05-14,1958,10,1890,820,1903,/players/c/clingbi01.shtml,Billy Clingman
2746,4,1958-11-17,1958,11,1938,297,1949,/players/c/coopemo01.shtml,Mort Cooper
2747,0,1958-07-27,1958,1,1915,1,1915,/players/c/corcoar01.shtml,Art Corcoran
2748,0,1958-11-24,1958,2,1911,135,1916,/players/c/corharo01.shtml,Roy Corhan
2749,0,1958-03-20,1958,4,1911,91,1916,/players/d/dalege01.shtml,Gene Dale
2750,0,1958-06-06,1958,5,1910,526,1914,/players/d/daniebe01.shtml,Bert Daniels
2751,0,1958-10-20,1958,1,1913,1,1913,/players/d/dawsore01.shtml,Rex Dawson
2752,0,1958-09-06,1958,1,1944,36,1944,/players/d/dela_to01.shtml,Tommy de la Cruz
2753,2,1958-08-30,1958,12,1932,1155,1944,/players/d/demarfr02.shtml,Frank Demaree
2754,0,1958-11-06,1958,4,1903,17,1909,/players/d/diehler01.shtml,Ernie Diehl
2755,0,1958-12-10,1958,7,1909,379,1922,/players/d/dolanco02.shtml,Cozy Dolan
2756,0,1958-12-31,1958,17,1889,1569,1905,/players/d/doyleja01.shtml,Jack Doyle
2757,0,1958-08-28,1958,9,1908,367,1919,/players/d/dubucje01.shtml,Jean Dubuc
2758,0,1958-11-13,1958,1,1913,1,1913,/players/e/elderhe01.shtml,Heinie Elder
2759,0,1958-11-03,1958,3,1905,50,1907,/players/e/eubanjo01.shtml,John Eubank
2760,0,1958-06-09,1958,1,1944,4,1944,/players/f/fickjo01.shtml,John Fick
2761,0,1958-10-02,1958,2,1909,3,1910,/players/f/formabi01.shtml,Bill Forman
2762,0,1958-04-14,1958,1,1927,4,1927,/players/f/freemjo01.shtml,John Freeman
2763,0,1958-12-08,1958,14,1919,1299,1933,/players/f/fribebe01.shtml,Bernie Friberg
2764,0,1958-08-04,1958,1,1888,1,1888,/players/g/gamblbo01.shtml,Bob Gamble
2765,0,1958-09-07,1958,5,1928,591,1932,/players/g/gilbewa01.shtml,Wally Gilbert
2766,0,1958-12-15,1958,1,1918,1,1918,/players/h/heitmha01.shtml,Harry Heitmann
2767,0,1958-12-30,1958,5,1915,253,1919,/players/h/hickmji01.shtml,Jim Hickman
2768,0,1958-09-06,1958,2,1903,24,1904,/players/h/hillhu02.shtml,Hugh Hill
2769,0,1958-09-24,1958,2,1914,76,1915,/players/j/jacksbi01.shtml,Bill Jackson
2770,0,1958-02-10,1958,9,1914,250,1927,/players/j/jacobel01.shtml,Elmer Jacobs
2771,0,1958-02-09,1958,4,1898,70,1901,/players/j/jonesco01.shtml,Cowboy Jones
2772,0,1958-03-23,1958,6,1925,147,1939,/players/k/kelleha01.shtml,Harry Kelley
2773,0,1958-09-04,1958,7,1907,467,1916,/players/k/killere01.shtml,Red Killefer
2774,2,1958-03-28,1958,17,1928,1753,1944,/players/k/kleinch01.shtml,Chuck Klein
2775,0,1958-03-25,1958,1,1914,3,1914,/players/k/kraftcl01.shtml,Clarence Kraft
2776,0,1958-07-22,1958,7,1908,293,1915,/players/l/landgr01.shtml,Grover Land
2777,0,1958-11-20,1958,2,1913,25,1914,/players/l/lathrbi01.shtml,Bill Lathrop
2778,0,1958-04-10,1958,1,1920,3,1920,/players/l/leverho01.shtml,Hod Leverette
