,all star,birth date,birth year,experience,first year,games,last year,link,name,position
21969,1,8/19/1988,1988,7,2012,67,2018,/players/C/CousKi00.htm,Kirk Cousins,QB
21970,0,11/14/1988,1988,2,2013,18,2014,/players/C/CoxxMi00.htm,Michael Cox,RB
21971,0,9/7/1988,1988,7,2012,66,2018,/players/C/CrawJa00.htm,Jack Crawford,DE
21972,0,1/5/1988,1988,,,,,/players/C/CritJa00.htm,Jarrett Crittenton,DE
21973,0,5/18/1988,1988,,,,,/players/C/CulbJo00.htm,Johnny Culbreath,OT
21974,0,8/17/1988,1988,4,2011,52,2015,/players/C/CullCh00.htm,Chris Culliver,DB
21975,0,2/18/1988,1988,,,,,/players/C/CumbJa00.htm,Jamie Cumbie,DT
21976,0,8/24/1988,1988,5,2010,38,2014,/players/C/CunnJe99.htm,Jermaine Cunningham,LB
21977,0,5/23/1988,1988,,,,,/players/C/CurrDa01.htm,Daiveun Curry-Chapman,WR
21978,0,11/10/1988,1988,1,2010,9,2010,/players/C/CurrRe99.htm,Rennie Curran,LB
21979,0,6/30/1988,1988,7,2012,88,2018,/players/C/CurrVi00.htm,Vinny Curry,DE
21980,0,5/18/1988,1988,3,2010,24,2012,/players/C/CutrJa00.htm,Jacob Cutrera,LB
21981,0,9/25/1988,1988,,,,,/players/D/DablAn00.htm,Anthony Dable,
21982,0,10/24/1988,1988,2,2014,8,2015,/players/D/DaniB.00.htm,B.J. Daniels,QB
21983,0,2/1/1988,1988,,,,,/players/D/DaviJo02.htm,Josh Davis,T
21984,0,2/15/1988,1988,,,,,/players/D/DaviQu00.htm,Quentin Davie,LB
21985,2,5/27/1988,1988,10,2009,121,2018,/players/D/DaviVo99.htm,Vontae Davis,DB
21986,0,8/7/1988,1988,4,2011,61,2014,/players/D/DeanLa00.htm,Larry Dean,LB
21987,0,9/11/1988,1988,3,2011,20,2014,/players/D/DeCiDo00.htm,Dom DeCicco,LB
21988,0,7/16/1988,1988,2,2012,0,2014,/players/D/DennDe00.htm,Derek Dennis,OL
21989,1,7/23/1988,1988,6,2012,70,2018,/players/D/DeveJa00.htm,James Develin,RB
21990,0,1/11/1988,1988,5,2014,37,2018,/players/D/DeveJo00.htm,Jordan Devey,T
21991,0,4/12/1988,1988,2,2012,0,2014,/players/D/DevlPa00.htm,Pat Devlin,QB
21992,0,3/31/1988,1988,3,2010,24,2013,/players/D/DickDo00.htm,Dorin Dickerson,WR
21993,0,11/9/1988,1988,4,2011,31,2014,/players/D/DockJa00.htm,James Dockery,DB
21994,0,12/18/1988,1988,,,,,/players/D/DoegSe00.htm,Seth Doege,QB
21995,0,7/12/1988,1988,2,2011,1,2012,/players/D/DomiRa00.htm,Ray Dominguez,"T,G"
21996,0,3/17/1988,1988,1,2011,8,2011,/players/D/DonaRy00.htm,Ryan Donahue,P
21997,0,4/26/1988,1988,,,,,/players/D/DonaTy00.htm,Tyler Donahue,G
21998,0,11/1/1988,1988,5,2012,54,2016,/players/D/DonnLa00.htm,Larry Donnell,TE
21999,0,5/9/1988,1988,3,2011,12,2014,/players/D/DowlRa00.htm,Ras-I Dowling,DB
22000,0,12/23/1988,1988,1,2012,,2012,/players/D/DrahTo00.htm,Tommie Draheim,C
22001,0,1/1/1988,1988,8,2010,110,2017,/players/D/DresJu20.htm,Justin Drescher,C
22002,0,11/10/1988,1988,,,,,/players/D/DunnDe00.htm,Desia Dunn,CB
22003,0,11/4/1988,1988,1,2012,,2012,/players/D/DunsDr00.htm,Drake Dunsmore,TE
22004,0,3/17/1988,1988,4,2011,27,2014,/players/D/DurhKr00.htm,Kris Durham,WR
22005,0,12/14/1988,1988,7,2012,87,2018,/players/E/EbneNa00.htm,Nate Ebner,DB
22006,0,2/19/1988,1988,,,,,/players/E/EckeHu00.htm,Hutch Eckerson,T
22007,0,10/11/1988,1988,1,2011,1,2011,/players/E/EddiRo00.htm,Robert Eddins,LB
22008,0,3/8/1988,1988,4,2010,41,2013,/players/E/EdwaAr00.htm,Armanti Edwards,QB
22009,0,10/25/1988,1988,2,2013,4,2014,/players/E/EdwaPa00.htm,Patrick Edwards,WR
22010,0,12/30/1988,1988,,,,,/players/E/ElliGr00.htm,Greg Ellingson,WR
22011,0,12/21/1988,1988,1,2012,13,2012,/players/E/ElliKe02.htm,Kevin Elliott,WR
22012,0,10/3/1988,1988,7,2012,94,2018,/players/E/ElliRh00.htm,Rhett Ellison,FB
22013,0,2/1/1988,1988,1,2012,,2012,/players/E/ElmoRi00.htm,Ricky Elmore,DL
22014,0,1/12/1988,1988,,,,,/players/E/EndeNa00.htm,Nathan Enderle,QB
22015,0,6/19/1988,1988,2,2010,6,2012,/players/E/EppsDe00.htm,Dedrick Epps,TE
22016,0,10/20/1988,1988,,,,,/players/E/EstrMa00.htm,Matt Estrada,S
22017,0,7/6/1988,1988,,,,,/players/E/EtheZa00.htm,Zac Etheridge,DB
22018,0,11/9/1988,1988,2,2011,3,2012,/players/E/EvanDa00.htm,Darren Evans,RB
22019,0,8/14/1988,1988,,,,,/players/E/EvanMa99.htm,Maurice Evans,DE
22020,0,2/27/1988,1988,,,,,/players/E/EvanTa00.htm,Tae Evans,CB
22021,0,2/2/1988,1988,,,,,/players/E/EzehOb00.htm,Obi Ezeh,LB
22022,0,1/23/1988,1988,6,2011,77,2016,/players/F/FairNi00.htm,Nick Fairley,DT
22023,0,5/15/1988,1988,,,,,/players/F/FinlJa00.htm,Jay Finley,RB
22024,0,9/20/1988,1988,6,2012,87,2017,/players/F/FleeCo00.htm,Coby Fleener,TE
22025,0,10/21/1988,1988,1,2012,,2012,/players/F/FostJa00.htm,Jason Foster,G
22026,0,9/2/1988,1988,,,,,/players/F/FostOt00.htm,Otha Foster,
22027,0,5/2/1988,1988,5,2010,37,2015,/players/F/FoxxJa20.htm,Jason Fox,T
22028,0,11/25/1988,1988,,,,,/players/F/FranCh01.htm,Chris Francis,LB
22029,0,7/28/1988,1988,1,2011,2,2011,/players/F/FranCo00.htm,Collin Franklin,TE
22030,0,1/10/1988,1988,3,2012,24,2014,/players/F/FranJe00.htm,Jerry Franklin,LB
22031,0,9/26/1988,1988,1,2011,5,2011,/players/F/FranSt00.htm,Stephen Franklin,LB
22032,0,1/13/1988,1988,6,2009,62,2015,/players/F/FreeJo00.htm,Josh Freeman,QB
22033,0,6/15/1988,1988,4,2011,40,2014,/players/F/FuaxSi00.htm,Sione Fua,DL
22034,0,7/26/1988,1988,8,2011,88,2018,/players/F/FuscBr00.htm,Brandon Fusco,OL
22035,0,11/4/1988,1988,7,2011,101,2017,/players/G/GachAn00.htm,Andrew Gachkar,OLB
22036,0,10/9/1988,1988,3,2011,12,2014,/players/G/GaitAn00.htm,Anthony Gaitor,DB
22037,0,3/27/1988,1988,6,2010,80,2017,/players/G/GaleJu00.htm,Junior Galette,DE
22038,0,5/8/1988,1988,1,2012,9,2012,/players/G/GallTo00.htm,Tommy Gallarda,TE
22039,0,10/7/1988,1988,1,2012,3,2012,/players/G/GanaTe00.htm,Terrance Ganaway,RB
22040,0,4/6/1988,1988,5,2012,43,2018,/players/G/GarlBe00.htm,Ben Garland,DL
22041,0,5/2/1988,1988,,,,,/players/G/GenuSa00.htm,Sampson Genus,C
22042,0,10/21/1988,1988,2,2012,2,2014,/players/G/GerhGa00.htm,Garth Gerhart,C
22043,0,12/9/1988,1988,5,2012,17,2016,/players/G/GettAd00.htm,Adam Gettis,G
22044,0,6/15/1988,1988,,,,,/players/G/GianJo00.htm,John Gianninoto,C
22045,0,3/25/1988,1988,1,2012,,2012,/players/G/GibbJo00.htm,Joe Gibbs,G
22046,0,2/15/1988,1988,8,2011,87,2018,/players/G/GilbMa00.htm,Marcus Gilbert,OL
22047,0,12/8/1988,1988,8,2011,112,2018,/players/G/GilcMa00.htm,Marcus Gilchrist,DB
22048,0,12/11/1988,1988,2,2012,3,2014,/players/G/GilrDa00.htm,David Gilreath,WR
22049,0,2/1/1988,1988,,,,,/players/G/GlovSi00.htm,Sidney Glover,DB
22050,0,7/20/1988,1988,6,2012,46,2017,/players/G/GoldBr00.htm,Brittan Golden,WR
22051,0,8/25/1988,1988,2,2012,1,2013,/players/G/GoodSt00.htm,Stephen Goodin,G
22052,0,11/1/1988,1988,,,,,/players/G/GoogDe00.htm,Deon Googins,
22053,0,11/5/1988,1988,5,2012,54,2016,/players/G/GradGi00.htm,Gino Gradkowski,G
22054,0,4/3/1988,1988,9,2010,116,2018,/players/G/GrahBr99.htm,Brandon Graham,DE
22055,0,3/15/1988,1988,,,,,/players/G/GrayAn00.htm,Anthony Gray,DT
22056,7,7/31/1988,1988,8,2011,107,2018,/players/G/GreeA.00.htm,A.J. Green,WR
22057,0,6/23/1988,1988,3,2011,29,2013,/players/G/GreeAl00.htm,Alex Green,RB
22058,0,11/2/1988,1988,,,,,/players/G/GreeEr02.htm,Eric Greenwood,WR
22059,0,8/3/1988,1988,8,2011,105,2018,/players/G/GreeVi00.htm,Virgil Green,
22060,2,6/16/1988,1988,9,2010,122,2018,/players/G/GresJe00.htm,Jermaine Gresham,TE
22061,0,12/17/1988,1988,1,2012,1,2012,/players/G/GrifJo00.htm,John Griffin,RB
22062,0,4/20/1988,1988,2,2012,8,2013,/players/G/GumbJo00.htm,Jose Gumbs,S
22063,0,11/5/1988,1988,,,,,/players/H/HagaDa00.htm,Darian Hagan,DB
22064,0,2/5/1988,1988,,,,,/players/H/HaggJo00.htm,Johnathan Haggerty,WR
22065,0,9/12/1988,1988,1,2012,5,2012,/players/H/HallBr00.htm,Bryan Hall,DT
22066,0,12/7/1988,1988,,,,,/players/H/HamlJa00.htm,Jamel Hamler,WR
22067,0,5/7/1988,1988,5,2011,41,2015,/players/H/HankLe00.htm,Leonard Hankerson,WR
22068,1,7/28/1988,1988,6,2010,75,2015,/players/H/HardGr99.htm,Greg Hardy,DE
22069,0,7/28/1988,1988,2,2012,0,2014,/players/H/HarnCh00.htm,Chandler Harnish,QB
22070,0,3/8/1988,1988,,,,,/players/H/HarpBr01.htm,Brandon Harper,G
22071,0,11/29/1988,1988,7,2012,90,2018,/players/H/HarrDa03.htm,Damon Harrison,DT
22072,0,9/3/1988,1988,5,2011,38,2016,/players/H/HarrDu01.htm,DuJuan Harris,RB
22073,0,12/5/1988,1988,4,2012,48,2015,/players/H/HarrMi01.htm,Mike Harris,T
22074,0,2/10/1988,1988,,,,,/players/H/HarrSt00.htm,Stephen Harrison,CB
22075,0,6/13/1988,1988,,,,,/players/H/HartMi01.htm,Mike Hartline,QB
22076,1,5/28/1988,1988,8,2009,75,2016,/players/H/HarvPe00.htm,Percy Harvin,WR
22077,0,10/22/1988,1988,8,2010,91,2017,/players/H/HawlJo20.htm,Joe Hawley,G
22078,0,2/15/1988,1988,1,2015,8,2015,/players/H/HaynJa00.htm,Jarryd Hayne,RB
22079,0,1/29/1988,1988,1,2012,,2012,/players/H/HazeVi00.htm,Vidal Hazelton,WR
22080,0,7/17/1988,1988,,,,,/players/H/HeatBr00.htm,Brandon Heath,LB
22081,0,12/7/1988,1988,5,2011,57,2015,/players/H/HeluRo00.htm,Roy Helu,RB
22082,0,12/27/1988,1988,3,2012,31,2014,/players/H/HemiJu00.htm,Junior Hemingway,WR
22083,0,2/10/1988,1988,,,,,/players/H/HendJo02.htm,John Henderson,DT
22084,0,10/3/1988,1988,1,2012,,2012,/players/H/HickHa00.htm,Hayworth Hicks,G
22085,0,7/26/1988,1988,,,,,/players/H/HillDe01.htm,Derrick Hill,DT
22086,0,12/8/1988,1988,,,,,/players/H/HiltJu00.htm,Justin Hilton,
22087,0,9/23/1988,1988,1,2012,,2012,/players/H/HixxKy00.htm,Kyle Hix,OL
22088,0,1/18/1988,1988,,,,,/players/H/HoffJe00.htm,Jesse Hoffman,DB
22089,0,4/1/1988,1988,1,2011,3,2011,/players/H/HogaBr00.htm,Brandon Hogan,DB
22090,0,10/24/1988,1988,7,2012,77,2018,/players/H/HogaCh00.htm,Chris Hogan,WR
22091,0,9/3/1988,1988,1,2012,,2012,/players/H/HolcCu00.htm,Curtis Holcomb,DB
22092,0,10/18/1988,1988,1,2011,4,2011,/players/H/HollDe00.htm,Devin Holland,S
22093,0,8/20/1988,1988,1,2012,,2012,/players/H/HollJo02.htm,Joe Holland,LB
22094,0,6/16/1988,1988,7,2012,84,2018,/players/H/HolmAn00.htm,Andre Holmes,WR
22095,0,7/24/1988,1988,1,2012,,2012,/players/H/HolmTy00.htm,Tyler Holmes,G
22096,0,7/4/1988,1988,7,2010,87,2017,/players/H/HoomMi00.htm,Michael Hoomanawanui,TE
22097,0,3/15/1988,1988,,,,,/players/H/HorsKe00.htm,Kenneth Horsley,
22098,0,3/17/1988,1988,5,2011,65,2015,/players/H/HousRo01.htm,Rob Housler,TE
22099,0,12/20/1988,1988,5,2012,45,2016,/players/H/HowaJa00.htm,Jaye Howard,DT
22100,0,9/28/1988,1988,1,2014,0,2014,/players/H/HueyMi00.htm,Michael Huey,G
22101,0,8/13/1988,1988,9,2010,125,2018,/players/H/HughJe99.htm,Jerry Hughes,DE
22102,0,4/27/1988,1988,6,2012,66,2017,/players/H/HughJo00.htm,John Hughes,DT
22103,0,8/6/1988,1988,3,2011,3,2014,/players/H/HughKe00.htm,Kevin Hughes,T
22104,0,2/9/1988,1988,,,,,/players/H/HuntJe00.htm,Jeremiha Hunter,LB
22105,0,9/16/1988,1988,5,2011,45,2015,/players/H/HuntKe00.htm,Kendall Hunter,RB
22106,0,9/30/1988,1988,1,2012,,2012,/players/H/HurdZa00.htm,Zach Hurd,OL
22107,0,1/20/1988,1988,,,,,/players/H/HurtKo00.htm,Kolby Hurt,FB
22108,0,12/30/1988,1988,4,2011,46,2014,/players/H/HynoHe01.htm,Henry Hynoski,FB
22109,0,5/28/1988,1988,1,2012,3,2012,/players/I/IhenCa00.htm,Carl Ihenacho,DE
22110,0,1/9/1988,1988,,,,,/players/I/IngeMi00.htm,Mike Ingersoll,OL
22111,0,7/12/1988,1988,5,2011,62,2015,/players/I/IrviNa00.htm,Nate Irving,LB
22112,1,3/22/1988,1988,9,2010,100,2018,/players/I/IvorCh00.htm,Chris Ivory,RB
22113,0,10/18/1988,1988,1,2012,,2012,/players/J/JackAn00.htm,Andrew Jackson,OL
22114,0,4/13/1988,1988,,,,,/players/J/JackCa00.htm,Cardia Jackson,LB
22115,0,4/10/1988,1988,9,2010,121,2018,/players/J/JackKa99.htm,Kareem Jackson,DB
22116,0,4/17/1988,1988,6,2011,61,2018,/players/J/JacoBe00.htm,Ben Jacobs,LB
22117,0,2/5/1988,1988,2,2012,27,2013,/players/J/JeanLe01.htm,Lestar Jean,WR
22118,0,4/4/1988,1988,4,2010,43,2013,/players/J/JeffA.00.htm,A.J. Jefferson,DB
22119,0,4/24/1988,1988,7,2012,91,2018,/players/J/JenkJa01.htm,Jarvis Jenkins,DL
22120,1,10/29/1988,1988,7,2012,89,2018,/players/J/JenkJa03.htm,Janoris Jenkins,CB
22121,0,7/25/1988,1988,3,2011,47,2013,/players/J/JennM.00.htm,M.D. Jennings,S
22122,0,8/13/1988,1988,1,2014,0,2014,/players/J/JohnBr04.htm,Bryan Johnson,
22123,0,1/13/1988,1988,1,2012,,2012,/players/J/JohnDe01.htm,Delano Johnson,LB
22124,0,7/13/1988,1988,,,,,/players/J/JohnJa03.htm,Jalil Johnson,CB
22125,0,6/12/1988,1988,6,2011,64,2016,/players/J/JohnJe02.htm,Jeron Johnson,DB
22126,0,7/27/1988,1988,,,,,/players/J/JohnJe03.htm,Jerrod Johnson,QB
22127,0,5/18/1988,1988,2,2010,5,2011,/players/J/JohnMa99.htm,Marquis Johnson,DB
22128,0,6/22/1988,1988,3,2010,17,2012,/players/J/JohnMi01.htm,Micah Johnson,LB
22129,0,8/3/1988,1988,1,2012,,2012,/players/J/JohnRo05.htm,Ronald Johnson,WR
22130,0,3/27/1988,1988,,,,,/players/J/JohnSp00.htm,Spencer Johnson,T
22131,0,2/6/1988,1988,,,,,/players/J/JohnSt01.htm,Stafon Johnson,RB
22132,0,3/28/1988,1988,6,2012,74,2017,/players/J/JohnSt02.htm,Steven Johnson,LB
22133,0,6/14/1988,1988,,,,,/players/J/JohnTe02.htm,Tervaris Johnson,RB
22134,0,2/18/1988,1988,,,,,/players/J/JoneA.00.htm,A.J. Jones,LB
22135,0,5/8/1988,1988,,,,,/players/J/JoneD.00.htm,D.J. Jones,T
22136,0,1/11/1988,1988,1,2011,1,2011,/players/J/JoneEd01.htm,Eddie Jones,DE
22137,0,10/5/1988,1988,2,2011,22,2012,/players/J/JoneGr02.htm,Greg Jones,LB
22138,0,10/19/1988,1988,1,2012,,2012,/players/J/JoneJo01.htm,Johnny Jones,DL
22139,0,9/4/1988,1988,2,2012,0,2014,/players/J/JoneMa03.htm,Marcel Jones,T
22140,2,2/25/1988,1988,9,2010,113,2018,/players/J/JoneRe99.htm,Reshad Jones,DB
22141,0,7/26/1988,1988,8,2011,79,2018,/players/J/JoneTa00.htm,Taiwan Jones,RB
22142,0,7/6/1988,1988,1,2010,1,2010,/players/J/JoseAl00.htm,Alex Joseph,LB
22143,0,6/20/1988,1988,,,,,/players/J/JoseEl01.htm,Elisha Joseph,DT
22144,0,6/20/1988,1988,,,,,/players/J/JoseEl02.htm,Elijah Joseph,LB
22145,2,10/10/1988,1988,9,2010,118,2018,/players/J/JoseLi99.htm,Linval Joseph,DT
22146,0,2/2/1988,1988,,,,,/players/K/KamaAm00.htm,Amara Kamara,LB
22147,0,10/28/1988,1988,5,2011,35,2015,/players/K/KearFr00.htm,Frank Kearse,DT
22148,0,2/17/1988,1988,7,2012,46,2018,/players/K/KeenCa00.htm,Case Keenum,QB
22149,0,6/9/1988,1988,1,2014,0,2014,/players/K/KellJe00.htm,Jeremy Kelley,
22150,0,1/30/1988,1988,8,2011,114,2018,/players/K/KendLa00.htm,Lance Kendricks,TE
22151,0,11/8/1988,1988,8,2011,99,2018,/players/K/KerlJe00.htm,Jeremy Kerley,WR
22152,3,8/16/1988,1988,8,2011,116,2018,/players/K/KerrRy00.htm,Ryan Kerrigan,DE
22153,0,1/10/1988,1988,,,,,/players/K/KingCa01.htm,Caleb King,RB
22154,0,10/26/1988,1988,7,2012,84,2018,/players/K/KingMa00.htm,Marquette King,P
22155,0,12/1/1988,1988,1,2014,0,2014,/players/K/KinnG.00.htm,G.J. Kinne,QB
22156,0,6/24/1988,1988,4,2012,42,2015,/players/K/KitcIs00.htm,Ishmaa'ily Kitchen,NT
22157,0,3/31/1988,1988,7,2011,109,2017,/players/K/KlugKa00.htm,Karl Klug,DL
22158,0,9/1/1988,1988,1,2012,,2012,/players/K/KnapDa00.htm,Dan Knapp,T
22159,0,4/25/1988,1988,1,2010,6,2010,/players/K/KrisKe00.htm,Keaton Kristick,LB
22160,0,8/27/1988,1988,,,,,/players/L/LandBy00.htm,Byron Landor,S
22161,0,5/21/1988,1988,3,2013,33,2015,/players/L/LannSp00.htm,Spencer Lanning,P
22162,0,7/29/1988,1988,,,,,/players/L/LaptJa00.htm,Jake Laptad,DE
22163,0,7/22/1988,1988,,,,,/players/L/LariDe00.htm,Dexter Larimore,DL
22164,0,10/6/1988,1988,5,2011,64,2015,/players/L/LattJa00.htm,Jamari Lattimore,LB
22165,0,4/27/1988,1988,,,,,/players/L/LavaAa00.htm,Aaron Lavarias,DL
22166,0,10/15/1988,1988,2,2014,17,2015,/players/L/LawxCo00.htm,Cordarro Law,DE
22167,0,10/16/1988,1988,1,2012,,2012,/players/L/LeexRy00.htm,Ryan Lee,G
22168,0,6/2/1988,1988,3,2011,36,2013,/players/L/LefeJo00.htm,Joe Lefeged,DB
22169,0,8/25/1988,1988,,,,,/players/L/LemoSh00.htm,Shawn Lemon,
22170,0,4/30/1988,1988,2,2013,13,2014,/players/L/LestRo01.htm,Robert Lester,S
22171,0,6/16/1988,1988,8,2010,92,2018,/players/L/LewiKe00.htm,Kendrick Lewis,DB
22172,0,11/1/1988,1988,2,2013,3,2014,/players/L/LewiLa00.htm,Lance Lewis,WR
22173,0,1/15/1988,1988,4,2012,42,2015,/players/L/LewiTr00.htm,Travis Lewis,OLB
22174,0,3/17/1988,1988,,,,,/players/L/LinnAl00.htm,Alex Linnenkohl,C
22175,0,6/15/1988,1988,4,2011,30,2014,/players/L/LockJa00.htm,Jake Locker,QB
22176,0,4/20/1988,1988,1,2011,7,2011,/players/L/LockMi00.htm,Michael Lockley,LB
22177,3,12/5/1988,1988,6,2013,69,2018,/players/L/LongKy00.htm,Kyle Long,OT
22178,0,3/7/1988,1988,2,2012,0,2014,/players/L/LoveDe00.htm,Demarcus Love,OL
22179,0,9/7/1988,1988,3,2012,7,2014,/players/L/LumpRi00.htm,Ricky Lumpkin,DT
22180,0,4/23/1988,1988,2,2011,4,2012,/players/L/LutrSc00.htm,Scott Lutrus,LB
22181,0,10/31/1988,1988,2,2012,0,2014,/players/M/MabiJo00.htm,Jordan Mabin,CB
22182,1,5/11/1988,1988,8,2009,114,2017,/players/M/MaclJe00.htm,Jeremy Maclin,WR
22183,0,5/26/1988,1988,1,2012,1,2012,/players/M/MaleJo00.htm,John Malecki,G
22184,0,6/5/1988,1988,5,2012,21,2017,/players/M/MallRy00.htm,Ryan Mallett,QB
22185,0,2/4/1988,1988,4,2010,31,2013,/players/M/MaloRo00.htm,Robert Malone,P
22186,0,3/20/1988,1988,4,2011,24,2014,/players/M/ManeSt00.htm,Steve Maneri,T
22187,0,10/4/1988,1988,2,2011,24,2012,/players/M/MareOw00.htm,Owen Marecic,RB
22188,0,2/10/1988,1988,,,,,/players/M/MarsCr00.htm,Craig Marshall,DE
22189,0,3/1/1988,1988,4,2011,26,2014,/players/M/MarsCu01.htm,Curtis Marsh,DB
22190,0,8/24/1988,1988,,,,,/players/M/MasoJe00.htm,Jeremiah Masoli,QB
22191,0,5/11/1988,1988,3,2012,39,2014,/players/M/MassJo00.htm,Jonathan Massaquoi,DE
22192,0,3/4/1988,1988,,,,,/players/M/MastMa00.htm,Mark Masterson,LB
22193,0,1/28/1988,1988,,,,,/players/M/MathGr00.htm,Greg Mathews,WR
22194,0,2/23/1988,1988,7,2011,83,2017,/players/M/MaxwBy00.htm,Byron Maxwell,DB
22195,0,4/6/1988,1988,4,2009,48,2012,/players/M/MaybAa99.htm,Aaron Maybin,DE
22196,0,3/28/1988,1988,,,,,/players/M/MayoDe00.htm,Deron Mayo,DE
22197,0,2/7/1988,1988,6,2010,80,2015,/players/M/MaysTa99.htm,Taylor Mays,DB
22198,0,9/6/1988,1988,,,,,/players/M/McCaTo00.htm,Tom McCarthy,DE
22199,0,2/10/1988,1988,,,,,/players/M/McClJa02.htm,James McCluskey,FB
22200,0,7/22/1988,1988,7,2010,94,2017,/players/M/McClRo98.htm,Robert McClain,DB
22201,0,7/20/1988,1988,8,2011,79,2018,/players/M/McClTe00.htm,Terrell McClain,DL
22202,6,2/25/1988,1988,9,2010,113,2018,/players/M/McCoGe99.htm,Gerald McCoy,DT
22203,0,9/8/1988,1988,1,2012,,2012,/players/M/McCoGr00.htm,Greg McCoy,CB
22204,6,7/12/1988,1988,10,2009,137,2018,/players/M/McCoLe01.htm,LeSean McCoy,RB
22205,0,3/10/1988,1988,6,2010,91,2015,/players/M/McCrDa00.htm,Danny McCray,DB
22206,0,9/21/1988,1988,5,2012,63,2016,/players/M/McCrKe00.htm,Kelcie McCray,S
22207,0,1/10/1988,1988,,,,,/players/M/McCrTe00.htm,Terrence McCrae,WR
22208,0,9/8/1988,1988,2,2012,2,2014,/players/M/McDoAn01.htm,Andrew McDonald,T
22209,0,5/10/1988,1988,1,2012,2,2012,/players/M/McElGr00.htm,Greg McElroy,QB
22210,0,1/23/1988,1988,,,,,/players/M/McGeEd00.htm,Eddie McGee,WR
22211,0,7/23/1988,1988,,,,,/players/M/McGeJe00.htm,Jeremy McGee,CB
22212,0,3/9/1988,1988,1,2012,,2012,/players/M/McIlKa00.htm,Kamaal McIlwain,CB
22213,0,4/16/1988,1988,4,2010,41,2014,/players/M/McKnJo00.htm,Joe McKnight,RB
22214,0,2/11/1988,1988,,,,,/players/M/McKnSc00.htm,Scotty McKnight,WR
22215,0,5/11/1988,1988,,,,,/players/M/McMaRy00.htm,Ryan McMahon,C
22216,0,4/10/1988,1988,4,2013,49,2016,/players/M/McNaJo00.htm,Josh McNary,LB
22217,0,3/7/1988,1988,3,2011,32,2013,/players/M/McNeMi00.htm,Mike McNeill,TE
22218,0,10/17/1988,1988,,,,,/players/M/McNeSh00.htm,Shawnbrey McNeal,RB
22219,0,12/17/1988,1988,8,2011,100,2018,/players/M/McPhPe00.htm,Pernell McPhee,DL
22220,0,10/10/1988,1988,2,2012,0,2014,/players/M/MenkNa00.htm,Nate Menkin,T
22221,0,9/8/1988,1988,1,2012,,2012,/players/M/MessCa00.htm,Carmen Messina,LB
22222,0,11/25/1988,1988,5,2013,39,2017,/players/M/MileRo00.htm,Rontez Miles,FS
22223,0,2/1/1988,1988,2,2012,3,2013,/players/M/MillJo01.htm,Jordan Miller,DT
22224,0,4/18/1988,1988,3,2012,3,2015,/players/M/MillKy00.htm,Kyle Miller,TE
22225,0,4/29/1988,1988,2,2010,4,2012,/players/M/MillLo00.htm,Lonyae Miller,RB
22226,0,1/14/1988,1988,2,2010,6,2012,/players/M/MillPr00.htm,Prince Miller,DB
22227,0,5/26/1988,1988,,,,,/players/M/MimsAd00.htm,Adam Mims,WR
22228,0,7/24/1988,1988,,,,,/players/M/MinoBr00.htm,Brandon Minor,RB
22229,0,4/6/1988,1988,2,2010,16,2011,/players/M/MitcCa00.htm,Carlton Mitchell,WR
22230,0,3/14/1988,1988,8,2010,121,2017,/players/M/MoatAr00.htm,Arthur Moats,LB
22231,0,7/19/1988,1988,3,2012,8,2014,/players/M/MochDo00.htm,Dontay Moch,DL
22232,0,3/11/1988,1988,5,2011,26,2015,/players/M/MohaMi00.htm,Mike Mohamed,LB
22233,0,12/15/1988,1988,3,2012,20,2015,/players/M/MolkDa00.htm,David Molk,C
22234,0,11/3/1988,1988,1,2012,,2012,/players/M/MondNi00.htm,Nick Mondek,OT
22235,0,12/9/1988,1988,5,2011,56,2015,/players/M/MoorDe02.htm,Denarius Moore,WR
22236,0,5/12/1988,1988,,,,,/players/M/MoorHa00.htm,Hakeem Moore,WR
22237,0,8/20/1988,1988,1,2010,3,2010,/players/M/MoorJo99.htm,Joshua Moore,DB
22238,0,11/21/1988,1988,1,2012,,2012,/players/M/MoorKa00.htm,Kashif Moore,WR
22239,0,7/5/1988,1988,3,2012,3,2015,/players/M/MoorKe02.htm,Kellen Moore,QB
22240,0,12/30/1988,1988,3,2010,18,2014,/players/M/MorgAa00.htm,Aaron Morgan,LB
22241,0,3/28/1988,1988,3,2012,21,2015,/players/M/MorgJo01.htm,Joe Morgan,WR
22242,0,1/16/1988,1988,6,2011,76,2016,/players/M/MorgMi00.htm,Mike Morgan,LB
22243,2,12/12/1988,1988,7,2012,97,2018,/players/M/MorrAl00.htm,Alfred Morris,RB
22244,0,4/28/1988,1988,,,,,/players/M/MorrDa00.htm,Darius Morris,T
22245,0,3/19/1988,1988,,,,,/players/M/MorrJo05.htm,Johdrick Morris,TE
22246,0,12/21/1988,1988,3,2012,22,2014,/players/M/MoslBr00.htm,Brandon Mosley,OT
22247,0,9/24/1988,1988,1,2012,,2012,/players/M/MossDa00.htm,Dale Moss,WR
22248,0,4/22/1988,1988,2,2011,13,2012,/players/M/MoteAd00.htm,Adrian Moten,LB
22249,0,3/17/1988,1988,1,2012,3,2012,/players/M/MoutJo00.htm,Jonas Mouton,LB
22250,0,8/12/1988,1988,3,2012,7,2014,/players/M/MoyeDe00.htm,Derek Moye,WR
22251,0,4/10/1988,1988,10,2009,142,2018,/players/M/MunnCa99.htm,Captain Munnerlyn,DB
